postal_code,city,state,state_code,extra,county,latitude,longitude,radiation
88605,Sauldorf,Baden-Württemberg,BW,Tübingen Region,Landkreis Sigmaringen,47.9437,9.1083,1352.0
87769,Oberrieden,Bayern,BY,Swabia,Landkreis Unterallgäu,48.0889,10.4261,1352.0
86853,Langerringen,Bayern,BY,Swabia,Landkreis Augsburg,48.1459,10.7589,1352.0
86836,Klosterlechfeld,Bayern,BY,Swabia,Landkreis Augsburg,48.1559,10.8299,1352.0
79713,Bad Säckingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Waldshut,47.5537,7.9461,1352.0
79589,Binzen,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.6333,7.6167,1352.0
79427,Eschbach,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.891,7.6554,1352.0
79426,Buggingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.8475,7.638,1352.0
79423,Heitersheim,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.8747,7.6572,1352.0
87742,Dirlewang,Bayern,BY,Swabia,Landkreis Unterallgäu,48.0019,10.5031,1352.0
87746,Erkheim,Bayern,BY,Swabia,Landkreis Unterallgäu,48.0373,10.3357,1352.0
88422,Moosburg,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.0833,9.6,1352.0
79809,Weilheim,Baden-Württemberg,BW,Freiburg Region,Landkreis Waldshut,47.6667,8.2333,1352.0
87761,Lauben,Bayern,BY,Swabia,Landkreis Unterallgäu,48.0593,10.2901,1352.0
86925,Fuchstal,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.9333,10.8167,1352.0
87773,Pleß,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1,10.15,1352.0
88451,Dettingen an der Iller,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1,10.1167,1352.0
88179,Oberreute,Bayern,BY,Swabia,Landkreis Lindau,47.563,9.9445,1352.0
87775,Salgen,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1307,10.4789,1352.0
86865,Markt Wald,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1368,10.582,1352.0
87772,Pfaffenhausen,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1188,10.455,1352.0
87743,Egg an der Günz,Bayern,BY,Swabia,Landkreis Unterallgäu,48.0871,10.2849,1351.0
82229,Seefeld,Bayern,BY,Upper Bavaria,Starnberg,48.0351,11.214,1351.0
79379,Müllheim,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.8082,7.6303,1351.0
87764,Legau,Bayern,BY,Swabia,Landkreis Unterallgäu,47.8563,10.1298,1351.0
87776,Sontheim,Bayern,BY,Swabia,Landkreis Unterallgäu,48.007,10.3546,1351.0
89293,Kellmünz,Bayern,BY,Swabia,Neu-Ulm,48.1216,10.1281,1351.0
79592,Fischingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.65,7.6,1351.0
78267,Aach,Baden-Württemberg,BW,Freiburg Region,Konstanz,47.8424,8.8538,1351.0
88486,Kirchberg an der Iller,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1333,10.0833,1351.0
87770,Oberschönegg,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1085,10.2985,1351.0
78253,Eigeltingen,Baden-Württemberg,BW,Freiburg Region,Konstanz,47.858,8.8978,1351.0
87724,Ottobeuren,Bayern,BY,Swabia,Landkreis Unterallgäu,47.9413,10.2997,1351.0
86869,Oberostendorf,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9436,10.7427,1351.0
85764,Oberschleißheim,Bayern,BY,Upper Bavaria,Landkreis München,48.25,11.5667,1351.0
80639,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1526,11.5154,1351.0
88367,Hohentengen,Baden-Württemberg,BW,Tübingen Region,Landkreis Sigmaringen,48.0295,9.3774,1351.0
85244,Röhrmoos,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3297,11.4467,1351.0
80637,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1725,11.5284,1351.0
88447,Warthausen,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1286,9.7975,1351.0
86836,Untermeitingen,Bayern,BY,Swabia,Landkreis Augsburg,48.1608,10.8069,1351.0
85254,Sulzemoos,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.2911,11.2636,1351.0
80687,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1414,11.502,1351.0
88422,Kanzach,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.078,9.5589,1351.0
88422,Seekirch,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1,9.65,1350.0
86920,Denklingen,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.9167,10.85,1350.0
85778,Haimhausen,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3155,11.5545,1350.0
86931,Prittriching,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,48.2007,10.928,1350.0
86934,Reichling,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.9228,10.9285,1350.0
82297,Steindorf,Bayern,BY,Swabia,Landkreis Aichach-Friedberg,48.2167,11.0,1350.0
80935,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.2043,11.5585,1350.0
87787,Wolfertschwenden,Bayern,BY,Swabia,Landkreis Unterallgäu,47.8935,10.2672,1350.0
85716,Unterschleißheim,Bayern,BY,Upper Bavaria,Landkreis München,48.2804,11.5768,1350.0
87739,Breitenbrunn,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1333,10.4,1350.0
87782,Unteregg,Bayern,BY,Swabia,Landkreis Unterallgäu,47.9667,10.4667,1350.0
80634,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1492,11.5328,1350.0
80636,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1558,11.5409,1350.0
87679,Westendorf,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9333,10.7167,1350.0
79424,Auggen,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.7833,7.6,1350.0
87668,Rieden,Bayern,BY,Swabia,Landkreis Ostallgäu,47.95,10.65,1350.0
79539,Lörrach,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.6181,7.6589,1350.0
87785,Winterrieden,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1212,10.2258,1350.0
79594,Inzlingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.5885,7.6909,1350.0
80689,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1291,11.4895,1350.0
87730,Bad Grönenbach,Bayern,BY,Swabia,Landkreis Unterallgäu,47.8771,10.2221,1350.0
80937,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1974,11.5721,1349.0
88477,Schwendi,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1742,9.9754,1349.0
88448,Attenweiler,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1333,9.7,1349.0
80339,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1388,11.5341,1349.0
88316,Isny im Allgäu,Baden-Württemberg,BW,Tübingen Region,Landkreis Ravensburg,47.6926,10.0386,1349.0
81375,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1188,11.4917,1349.0
80686,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.138,11.507,1349.0
81377,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1204,11.5001,1349.0
82211,Herrsching am Ammersee,Bayern,BY,Upper Bavaria,Starnberg,47.9989,11.1768,1349.0
87755,Kirchhaslach,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1504,10.3102,1349.0
89281,Altenstadt,Bayern,BY,Swabia,Neu-Ulm,48.1603,10.1144,1349.0
82294,Oberschweinbach,Bayern,BY,Upper Bavaria,Fürstenfeldbruck,48.2382,11.1557,1349.0
82285,Hattenhofen,Bayern,BY,Upper Bavaria,Fürstenfeldbruck,48.2223,11.1155,1349.0
87656,Germaringen,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9232,10.6721,1349.0
88167,Grünenbach,Bayern,BY,Swabia,Landkreis Lindau,47.6286,10.0084,1349.0
88167,Röthenbach (Allgäu),Bayern,BY,Swabia,Landkreis Lindau,47.6167,9.9833,1349.0
82131,Gauting,Bayern,BY,Upper Bavaria,Starnberg,48.0692,11.377,1349.0
86974,Apfeldorf,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.9,10.9333,1349.0
86911,Dießen am Ammersee,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.9508,11.1031,1349.0
85253,Erdweg,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3318,11.3034,1349.0
85259,Wiedenzhausen,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.2998,11.2391,1349.0
85386,Eching,Bayern,BY,Upper Bavaria,Landkreis Freising,48.3,11.6167,1349.0
86836,Graben,Bayern,BY,Swabia,Landkreis Augsburg,48.1873,10.8222,1349.0
82346,Andechs,Bayern,BY,Upper Bavaria,Starnberg,47.9746,11.1828,1349.0
89296,Osterberg,Bayern,BY,Swabia,Neu-Ulm,48.15,10.1667,1349.0
87727,Babenhausen,Bayern,BY,Swabia,Landkreis Unterallgäu,48.145,10.2533,1349.0
87745,Eppishausen,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1667,10.5167,1349.0
86511,Schmiechen,Bayern,BY,Swabia,Landkreis Aichach-Friedberg,48.2167,10.9667,1349.0
86935,Rott,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.9047,10.9729,1348.0
79597,Schallbach,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.65,7.6333,1348.0
80809,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1787,11.5617,1348.0
80807,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1827,11.5759,1348.0
80797,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1611,11.5586,1348.0
79595,Rümmingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.6412,7.642,1348.0
82061,Neuried,Bayern,BY,Upper Bavaria,Landkreis München,48.0932,11.4656,1348.0
87736,Böhen,Bayern,BY,Swabia,Landkreis Unterallgäu,47.8833,10.3,1348.0
82278,Althegnenberg,Bayern,BY,Upper Bavaria,Fürstenfeldbruck,48.2333,11.0667,1348.0
87662,Kaltental,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9,10.75,1348.0
79540,Lörrach,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.6167,7.6667,1348.0
86856,Hiltenfingen,Bayern,BY,Swabia,Landkreis Augsburg,48.1609,10.7175,1348.0
88487,Mietingen,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1833,9.9,1348.0
88489,Wain,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.189,10.0209,1348.0
78357,Mühlingen,Baden-Württemberg,BW,Freiburg Region,Konstanz,47.9167,9.0167,1348.0
86830,Schwabmünchen,Bayern,BY,Swabia,Landkreis Augsburg,48.1793,10.7568,1348.0
88422,Alleshausen,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1036,9.6218,1348.0
85748,Garching bei München,Bayern,BY,Upper Bavaria,Landkreis München,48.249,11.651,1348.0
79513,Röttlerweiler,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.6324,7.6594,1348.0
72505,Krauchenwies,Baden-Württemberg,BW,Tübingen Region,Landkreis Sigmaringen,48.0165,9.2476,1348.0
87666,Pforzen,Bayern,BY,Swabia,Landkreis Ostallgäu,47.93,10.6136,1347.0
80805,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1725,11.5964,1347.0
88481,Balzheim,Baden-Württemberg,BW,Tübingen Region,Alb-Donau-Kreis,48.1833,10.0833,1347.0
80804,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1738,11.5858,1347.0
87665,Mauerstetten,Bayern,BY,Swabia,Landkreis Ostallgäu,47.8936,10.6713,1347.0
85777,Fahrenzhausen,Bayern,BY,Upper Bavaria,Landkreis Freising,48.3532,11.5552,1347.0
79206,Breisach am Rhein,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,48.0328,7.5829,1347.0
80939,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.2054,11.6238,1347.0
87733,Markt Rettenbach,Bayern,BY,Swabia,Landkreis Unterallgäu,47.9473,10.3961,1347.0
80335,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1427,11.5552,1347.0
87757,Kirchheim in Schwaben,Bayern,BY,Swabia,Landkreis Unterallgäu,48.187,10.4661,1347.0
88433,Schemmerhofen,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1702,9.7943,1347.0
88518,Herbertingen,Baden-Württemberg,BW,Tübingen Region,Landkreis Sigmaringen,48.0667,9.4333,1347.0
80802,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1665,11.5903,1347.0
86480,Waltenhausen,Bayern,BY,Swabia,Landkreis Günzburg,48.1905,10.3646,1347.0
86480,Aletshausen,Bayern,BY,Swabia,Landkreis Günzburg,48.1986,10.3888,1347.0
81373,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1171,11.5393,1347.0
87650,Baisweil,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9444,10.5401,1347.0
81369,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1125,11.5306,1347.0
81379,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.0988,11.5204,1347.0
82293,Mittelstetten,Bayern,BY,Upper Bavaria,Fürstenfeldbruck,48.25,11.1,1347.0
89299,Unterroth,Bayern,BY,Swabia,Neu-Ulm,48.1956,10.1711,1347.0
89294,Oberroth,Bayern,BY,Swabia,Neu-Ulm,48.1758,10.1891,1347.0
86504,Merching,Bayern,BY,Swabia,Landkreis Aichach-Friedberg,48.2459,10.9853,1346.0
89165,Dietenheim,Baden-Württemberg,BW,Tübingen Region,Alb-Donau-Kreis,48.2107,10.0716,1346.0
80333,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1452,11.5668,1346.0
81475,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
78250,Tengen,Baden-Württemberg,BW,Freiburg Region,Konstanz,47.8213,8.6612,1346.0
86981,Kinsau,Bayern,BY,Upper Bavaria,Landkreis Landsberg am Lech,47.8833,10.9167,1346.0
81477,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.0834,11.5036,1346.0
86872,Scherstetten,Bayern,BY,Swabia,Landkreis Augsburg,48.1803,10.6401,1346.0
86498,Kettershausen,Bayern,BY,Swabia,Landkreis Unterallgäu,48.1833,10.2667,1346.0
85256,Vierkirchen,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3667,11.4667,1346.0
86868,Mittelneufnach,Bayern,BY,Swabia,Landkreis Augsburg,48.1764,10.5975,1346.0
80337,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1224,11.5449,1346.0
85375,Neufahrn bei Freising,Bayern,BY,Upper Bavaria,Landkreis Freising,48.3159,11.6632,1346.0
85376,Hetzenhausen,Bayern,BY,Upper Bavaria,Landkreis Freising,48.3167,11.6667,1346.0
81739,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
79618,Rheinfelden,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.5723,7.7842,1346.0
81476,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.0844,11.4923,1346.0
85229,Markt Indersdorf,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3606,11.3779,1346.0
82399,Raisting,Bayern,BY,Upper Bavaria,Landkreis Weilheim-Schongau,47.9167,11.1,1346.0
79777,Ühlingen-Birkendorf,Baden-Württemberg,BW,Freiburg Region,Landkreis Waldshut,47.7167,8.3167,1346.0
82282,Pischertshofen,Bayern,BY,Upper Bavaria,Fürstenfeldbruck,48.2833,11.1667,1346.0
80803,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
80801,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
80799,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
82281,Egenhofen,Bayern,BY,Upper Bavaria,Fürstenfeldbruck,48.2833,11.1667,1346.0
80796,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
81249,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
80798,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
80539,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.15,11.5833,1346.0
81479,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.0915,11.5392,1345.0
85235,Pfaffenhofen an der Glonn,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.2956,11.1634,1345.0
80469,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1299,11.5732,1345.0
79780,Stühlingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Waldshut,47.7458,8.4481,1345.0
86507,Kleinaitingen,Bayern,BY,Swabia,Landkreis Augsburg,48.2185,10.8692,1345.0
86507,Oberottmarshausen,Bayern,BY,Swabia,Landkreis Augsburg,48.2372,10.8575,1345.0
82319,Starnberg,Bayern,BY,Upper Bavaria,Starnberg,48.0019,11.3442,1345.0
80538,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1401,11.5885,1345.0
81925,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1642,11.6218,1345.0
89290,Buch,Bayern,BY,Swabia,Neu-Ulm,48.2248,10.1805,1345.0
80331,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1345,11.571,1345.0
87677,Stöttwang,Bayern,BY,Swabia,Landkreis Ostallgäu,47.8833,10.7167,1345.0
81679,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1512,11.6103,1345.0
85737,Ismaning,Bayern,BY,Upper Bavaria,Landkreis München,48.2333,11.6833,1345.0
86491,Ebershausen,Bayern,BY,Swabia,Landkreis Günzburg,48.2055,10.3156,1345.0
78234,Engen,Baden-Württemberg,BW,Freiburg Region,Konstanz,47.8553,8.7734,1345.0
79241,Ihringen,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,48.043,7.6476,1345.0
87662,Osterzell,Bayern,BY,Swabia,Landkreis Ostallgäu,47.8833,10.75,1345.0
85774,Unterföhring,Bayern,BY,Upper Bavaria,Landkreis München,48.1925,11.6429,1345.0
80336,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1345,11.559,1345.0
88422,Betzenweiler,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1167,9.5667,1345.0
81371,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1167,11.5478,1345.0
87660,Irsee,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9082,10.5718,1345.0
89257,Illertissen,Bayern,BY,Swabia,Neu-Ulm,48.2234,10.1035,1345.0
87653,Eggenthal,Bayern,BY,Swabia,Landkreis Ostallgäu,47.9167,10.5167,1345.0
86415,Mering,Bayern,BY,Swabia,Landkreis Aichach-Friedberg,48.2656,10.9846,1345.0
86488,Breitenthal,Bayern,BY,Swabia,Landkreis Günzburg,48.2378,10.2995,1344.0
79291,Merdingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,48.0167,7.6833,1344.0
87452,Altusried,Bayern,BY,Swabia,Landkreis Oberallgäu,47.8041,10.2143,1344.0
86381,Krumbach,Bayern,BY,Swabia,Landkreis Günzburg,48.2418,10.3632,1344.0
86489,Deisenhausen,Bayern,BY,Swabia,Landkreis Günzburg,48.2555,10.327,1344.0
79235,Vogtsburg im Kaiserstuhl,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,48.0833,7.6333,1344.0
88167,Stiefenhofen,Bayern,BY,Swabia,Landkreis Lindau,47.5932,10.0037,1344.0
88483,Burgrieden,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.2333,9.9333,1344.0
85399,Hallbergmoos,Bayern,BY,Upper Bavaria,Landkreis Freising,48.3275,11.7514,1344.0
81667,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1285,11.5975,1344.0
85235,Odelzhausen,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3089,11.1989,1344.0
81543,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1203,11.5733,1344.0
81675,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1352,11.6039,1344.0
81677,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1381,11.6147,1344.0
79189,Bad Krozingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.9167,7.7,1344.0
88167,Maierhöfen,Bayern,BY,Swabia,Landkreis Lindau,47.65,10.05,1344.0
85258,Weichs,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3833,11.4167,1344.0
81541,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1159,11.5795,1344.0
81927,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1611,11.6394,1344.0
82405,Wessobrunn,Bayern,BY,Upper Bavaria,Landkreis Weilheim-Schongau,47.8741,11.0246,1344.0
82343,Pöcking,Bayern,BY,Upper Bavaria,Starnberg,47.9667,11.3,1344.0
81669,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1226,11.6035,1343.0
82396,Pähl,Bayern,BY,Upper Bavaria,Landkreis Weilheim-Schongau,47.9,11.1833,1343.0
81539,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1102,11.5899,1343.0
81547,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.0982,11.5821,1343.0
79599,Wittlingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.6553,7.6511,1343.0
82340,Feldafing,Bayern,BY,Upper Bavaria,Starnberg,47.946,11.2933,1343.0
86479,Aichen,Bayern,BY,Swabia,Landkreis Günzburg,48.229,10.5395,1343.0
86513,Ursberg,Bayern,BY,Swabia,Landkreis Günzburg,48.2643,10.4459,1343.0
86343,Königsbrunn,Bayern,BY,Swabia,Landkreis Augsburg,48.2751,10.8918,1343.0
88512,Mengen,Baden-Württemberg,BW,Tübingen Region,Landkreis Sigmaringen,48.0495,9.3301,1343.0
81929,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1408,11.6366,1343.0
88605,Meßkirch,Baden-Württemberg,BW,Tübingen Region,Landkreis Sigmaringen,47.9946,9.1148,1343.0
89297,Roggenburg,Bayern,BY,Swabia,Neu-Ulm,48.2759,10.2314,1343.0
88471,Laupheim,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.2279,9.8787,1343.0
88525,Dürmentingen,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1167,9.5333,1343.0
86510,Ried,Bayern,BY,Swabia,Landkreis Aichach-Friedberg,48.2901,11.0438,1343.0
86519,Wiesenbach,Bayern,BY,Swabia,Landkreis Günzburg,48.2667,10.3333,1343.0
87671,Ronsberg,Bayern,BY,Swabia,Landkreis Ostallgäu,47.8958,10.4157,1343.0
82049,Pullach im Isartal,Bayern,BY,Upper Bavaria,Landkreis München,48.0612,11.5215,1343.0
86483,Balzhausen,Bayern,BY,Swabia,Landkreis Günzburg,48.2423,10.4937,1343.0
89287,Bellenberg,Bayern,BY,Swabia,Neu-Ulm,48.2573,10.0909,1343.0
79282,Ballrechten-Dottingen,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.8583,7.6917,1343.0
82335,Berg,Bayern,BY,Upper Bavaria,Starnberg,47.9674,11.3545,1342.0
81737,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1098,11.6183,1342.0
86877,Walkertshofen,Bayern,BY,Swabia,Landkreis Augsburg,48.2261,10.5884,1342.0
81545,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.0827,11.5619,1342.0
81549,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1089,11.6074,1342.0
81673,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1265,11.6317,1342.0
81671,München,Bayern,BY,Upper Bavaria,Kreisfreie Stadt München,48.1223,11.6205,1342.0
85445,Oberding,Bayern,BY,Upper Bavaria,Erding,48.3167,11.85,1342.0
85250,Altomünster,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.3877,11.2569,1342.0
79739,Schwörstadt,Baden-Württemberg,BW,Freiburg Region,Landkreis Lörrach,47.5931,7.8784,1342.0
79733,Görwihl,Baden-Württemberg,BW,Freiburg Region,Landkreis Waldshut,47.6427,8.0748,1342.0
85452,Moosinning,Bayern,BY,Upper Bavaria,Erding,48.2771,11.8445,1342.0
85467,Neuching,Bayern,BY,Upper Bavaria,Erding,48.2333,11.85,1342.0
82067,Kloster Schäftlarn,Bayern,BY,Upper Bavaria,Landkreis München,47.9889,11.4434,1342.0
88521,Ertingen,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.1,9.4667,1342.0
88524,Uttenweiler,Baden-Württemberg,BW,Tübingen Region,Landkreis Biberach,48.15,9.6167,1342.0
85238,Petershausen,Bayern,BY,Upper Bavaria,Landkreis Dachau,48.4097,11.4706,1342.0
79219,Staufen im Breisgau,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.8823,7.7282,1341.0
79292,Pfaffenweiler,Baden-Württemberg,BW,Freiburg Region,Landkreis Breisgau-Hochschwarzwald,47.9333,7.75,1341.0
85464,Finsing,Bayern,BY,Upper Bavaria,Erding,48.2162,11.8241,1341.0
82031,Grünwald,Bayern,BY,Upper Bavaria,Landkreis München,48.0395,11.5232,1341.0
85435,Erding,Bayern,BY,Upper Bavaria,Erding,48.306,11.9069,1341.0
